Participant Surname,Experiment Group (altimetry/gravimetry/mass budget),Drainage Region Set (Rignot/Zwally),Drainage Region ID,Drainage Region Area (km2),Drainage Region Area Observed (km2),Date (decimal years),Relative Mass Change (Gt),Relative Mass Change Uncertainty (Gt),Snowfall (Gt),Rainfall (Gt),Sublimation/Evaporation (Gt),Runoff (Gt), Melt (Gt)
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1961.75,3.6677,.9050,4.2852,.1350,.2215,.5289,.8673
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1961.83,6.6172,5.3883,6.7009,.2726,.1688,.1856,.1699
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1961.92,3.1324,1.6973,3.2553,.0000,.1177,.0020,.0280
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1962.00,2.4130,1.0717,2.4980,.0004,.0864,.0007,.0245
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1962.08,6.5103,3.0448,6.5975,.0000,.0866,.0006,.0160
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1962.17,4.2502,.4381,4.3250,.0000,.0731,.0005,.0156
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1962.25,.4332,.2240,.5231,.0000,.0904,.0003,.0120
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1962.33,7.5831,.8510,7.6804,.0871,.1761,.0035,.2155
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1962.42,1.0220,.2935,1.4990,.0297,.4330,.0729,.5997
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1962.50,1.3109,.5404,2.6813,.2851,.4920,1.1605,2.7342
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1962.58,-3.6251,.7315,1.0589,.0817,.6234,4.1385,8.1606
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1962.67,1.9748,.7227,3.9778,.5883,.3255,2.2631,2.4246
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1962.75,1.5302,.4016,2.1652,.1100,.3585,.3859,.4617
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1962.83,2.2364,.4013,2.3213,.0570,.0792,.0613,.0505
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1962.92,6.1390,4.2964,6.2778,.0139,.1519,.0006,.0133
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1963.00,4.8982,3.1276,4.9895,.0000,.0874,.0004,.0131
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1963.08,3.3732,.9590,3.4637,.0000,.0876,.0023,.0173
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1963.17,3.1471,1.5593,3.1934,.0000,.0426,.0016,.0098
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1963.25,6.5353,3.7115,6.5926,.0019,.0531,.0035,.0109
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1963.33,4.7348,1.4351,4.9770,.0268,.2672,.0005,.0425
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1963.42,3.4354,1.2465,3.8730,.0718,.4629,.0445,.3218
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1963.50,1.8539,.8884,3.7475,.2177,.5433,1.5629,4.8915
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1963.58,-3.4366,1.7045,1.4650,.2346,.5894,4.5466,7.6879
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1963.67,-2.1146,1.0015,.5416,.0311,.4879,2.1989,2.9521
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1963.75,5.5508,4.3728,5.8785,.1381,.2079,.2547,.2220
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1963.83,8.9831,5.9799,9.0490,.0417,.1021,.0022,.0298
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1963.92,1.7972,.2966,1.8568,.0003,.0586,.0005,.0161
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1964.00,3.3620,.7302,3.3660,.0015,.0073,.0001,.0116
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1964.08,9.0362,6.6517,9.0218,.0539,.0363,.0002,.0112
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1964.17,7.6677,1.6715,7.6853,.0134,.0301,.0000,.0084
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1964.25,12.7703,5.7608,12.7925,.0123,.0312,.0001,.0131
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1964.33,1.7292,.3833,1.8882,.0001,.1597,.0000,.0649
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1964.42,4.0752,1.6441,4.2484,.3291,.4415,.0577,.9558
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1964.50,1.0778,.4025,2.5240,.3884,.5280,1.3061,3.9917
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1964.58,2.4073,.9494,5.1105,.8015,.7120,2.7880,4.3707
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1964.67,-1.3130,.4283,1.2765,.2023,.4285,2.3624,4.3290
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1964.75,.4727,.2419,.7879,.0007,.2189,.0953,.1861
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1964.83,6.4842,2.2391,6.6171,.0338,.1637,.0024,.0307
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1964.92,3.5301,.9351,3.5589,.0004,.0300,.0002,.0133
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1965.00,3.4640,1.0773,3.5962,.0000,.1327,.0005,.0115
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1965.08,7.9524,.7197,7.9951,.0019,.0420,.0000,.0061
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1965.17,6.0451,2.7928,6.0979,.0358,.0892,.0000,.0116
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1965.25,1.5405,.7838,1.6502,.0000,.1095,.0000,.0065
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1965.33,3.5811,.3892,3.7396,.0277,.1844,.0000,.0783
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1965.42,-.3178,.2358,.1167,.0095,.3638,.0800,1.2346
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1965.50,.5678,.3540,2.0042,.0536,.5039,.9827,2.8194
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1965.58,-3.1490,.6783,1.2643,.3264,.5033,4.2351,8.9775
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1965.67,-.3854,.5586,2.9940,.7485,.3756,3.7512,4.2032
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1965.75,1.7440,.5236,1.9928,.0298,.1913,.0853,.1025
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1965.83,9.7299,4.7027,9.6898,.0932,.0357,.0151,.0372
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1965.92,2.7680,.7252,2.7948,.0212,.0465,.0001,.0227
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1966.00,2.3365,.9454,2.3759,.0000,.0401,.0001,.0121
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1966.08,3.0917,.5005,3.1163,.0038,.0306,.0002,.0146
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1966.17,.8964,.2354,.9308,.0000,.0342,.0001,.0087
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1966.25,2.1942,.3925,2.2787,.0000,.0815,.0014,.0119
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1966.33,2.2305,.9187,2.4328,.0082,.2095,.0006,.0491
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1966.42,1.6047,.3354,1.9686,.0435,.3727,.0328,.4184
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1966.50,.6428,.4029,2.5146,.2620,.5244,1.6066,4.3382
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1966.58,-2.9017,1.7047,1.7406,.5230,.6617,4.4930,8.2276
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1966.67,-1.5381,.9873,1.7870,.5343,.3789,3.4786,4.1538
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1966.75,2.2763,.8907,2.5047,.0489,.1337,.1428,.1593
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1966.83,1.1850,.6134,1.3000,.0053,.1197,.0011,.0150
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1966.92,2.5604,1.4589,2.6870,.0046,.1309,.0006,.0112
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1967.00,2.1692,.4341,2.2810,.0000,.1094,.0002,.0085
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1967.08,2.9294,.7759,2.9830,.0004,.0528,.0005,.0487
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1967.17,6.9409,.5267,6.9786,.0007,.0385,.0000,.0072
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1967.25,.3391,.2093,.4529,.0000,.1125,.0000,.0041
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1967.33,4.9390,1.9337,5.1358,.0001,.1957,.0000,.0066
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1967.42,1.0494,.2989,1.7079,.0618,.5066,.2128,1.1068
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1967.50,2.6886,1.0881,4.5512,.1310,.5953,1.3938,3.7053
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1967.58,-3.3137,.8196,1.4786,.0810,.6154,4.2603,6.6186
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1967.67,1.4714,.6367,3.5278,.4491,.3319,2.1718,2.4333
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1967.75,4.6335,.8338,5.0899,.1164,.2527,.3181,.5636
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1967.83,1.3098,.5373,1.4149,.0024,.1055,.0006,.0108
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1967.92,4.1743,.6087,4.2240,.0003,.0514,.0002,.0085
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1968.00,1.8377,.7492,1.9329,.0000,.0959,.0004,.0060
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1968.08,2.2063,1.5028,2.2583,.0000,.0524,.0001,.0063
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1968.17,2.3756,.7255,2.4326,.0000,.0577,.0000,.0026
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1968.25,2.9265,.9074,3.0034,.0003,.0755,.0000,.0038
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1968.33,3.8692,.5038,4.1340,.0257,.2899,.0000,.0588
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1968.42,1.3001,.6072,1.8437,.1748,.3976,.3170,1.4230
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1968.50,-.2876,.4394,2.4249,.1975,.5275,2.3810,4.2580
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1968.58,-4.1625,3.2705,2.0314,.3935,.4930,6.0911,9.6924
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1968.67,-.6757,.6575,2.6683,.3948,.3715,3.3651,3.9681
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1968.75,5.7902,2.3615,6.4802,1.2071,.1513,1.7421,1.1496
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1968.83,1.1976,.5570,1.3757,.0039,.1362,.0431,.1289
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1968.92,10.0614,5.8998,10.0282,.0599,.0120,.0139,.0158
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1969.00,4.5756,1.7869,4.6073,.0017,.0325,.0000,.0094
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1969.08,2.0052,.4306,2.1021,.0001,.0973,.0000,.0056
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1969.17,2.1731,.9947,2.3171,.0000,.1442,.0000,.0122
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1969.25,2.7898,1.3286,2.8245,.0000,.0339,.0000,.0047
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1969.33,2.8888,1.2040,3.0564,.0255,.1917,.0000,.0556
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1969.42,5.4284,1.7744,5.8981,.1126,.4713,.1090,.7366
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1969.50,4.4747,1.8965,6.5410,1.0427,.5066,2.5953,4.3036
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1969.58,-.7586,.6170,3.0363,.3756,.5733,3.5962,5.2635
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1969.67,4.3029,1.8817,7.8982,2.8205,.2416,6.1586,4.8403
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1969.75,5.2778,.5108,5.4728,.2052,.1686,.2302,.1706
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1969.83,1.5602,.8109,1.6700,.0007,.1110,.0003,.0119
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1969.92,.6607,.3803,.9240,.0000,.2622,.0003,.0135
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1970.00,6.2605,.7202,6.3683,.0010,.1067,.0000,.0085
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1970.08,5.4657,2.3570,5.4866,.0010,.0192,.0001,.0099
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1970.17,3.1660,2.4295,3.2482,.0000,.0814,.0007,.0103
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1970.25,.7424,.3563,.8125,.0000,.0695,.0000,.0045
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1970.33,2.4338,.7241,2.6334,.0000,.2009,.0000,.0117
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1970.42,5.0197,1.5575,5.4198,.1066,.4132,.0916,.9806
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1970.50,2.7387,1.0268,4.7150,.4790,.5890,1.8602,4.7377
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1970.58,-2.9696,.5902,1.8645,.1983,.5210,4.5117,7.3538
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1970.67,.7889,.5192,3.1968,.6180,.2202,2.7992,3.4122
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1970.75,4.5979,1.2715,4.9251,.6879,.2395,.7732,.2621
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1970.83,4.0330,1.4312,4.1498,.3102,.1542,.2726,.0785
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1970.92,1.6521,.7257,1.7802,.0020,.1295,.0004,.0193
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1971.00,4.2976,.8925,4.3664,.0004,.0690,.0009,.0127
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1971.08,3.7110,.9359,3.7435,.0000,.0327,.0002,.0069
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1971.17,4.4830,.7838,4.5458,.0006,.0617,.0002,.0048
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1971.25,1.3774,.4280,1.4328,.0000,.0557,.0001,.0040
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1971.33,2.0430,.4650,2.2779,.0001,.2349,.0000,.0130
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1971.42,6.0231,5.0310,6.5527,.0768,.5038,.0980,.6924
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1971.50,.3901,.5546,3.9401,.3332,.6374,3.2481,7.1328
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1971.58,-4.1972,2.6824,1.1766,.0577,.6128,4.8153,6.9951
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1971.67,-.5229,.5524,2.2109,.2006,.5299,2.4047,2.9680
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1971.75,2.8966,1.4404,3.0853,.2034,.1924,.1972,.2345
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1971.83,3.4267,.9344,3.4912,.0147,.0782,.0001,.0108
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1971.92,2.0660,.8327,2.1989,.0000,.1322,.0007,.0149
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1972.00,4.7628,3.0230,4.7971,.0000,.0331,.0002,.0061
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1972.08,22.4250,5.4367,22.4133,.0088,-.0074,.0003,.0079
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1972.17,6.5181,2.8943,6.5322,.0004,.0132,.0000,.0041
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1972.25,10.6367,1.4280,10.7462,.0002,.1076,.0001,.0039
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1972.33,3.1088,1.6322,3.3475,.0074,.2451,.0000,.0505
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1972.42,9.4048,1.9662,9.6694,.4118,.4681,.2030,.9657
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1972.50,1.2911,.4562,3.1867,.2495,.6531,1.4878,2.7865
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1972.58,.7180,.5590,4.1418,.7380,.6379,3.5163,6.1643
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1972.67,4.3816,1.0215,6.2318,.5676,.4474,1.9706,2.7934
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1972.75,5.8793,3.1817,6.1613,.4168,.2673,.4282,.3509
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1972.83,3.9991,.4158,4.1651,.0348,.1919,.0077,.0209
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1972.92,2.7410,.8766,2.8124,.0016,.0673,.0028,.0153
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1973.00,5.6038,4.2630,5.6549,.0004,.0519,.0005,.0146
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1973.08,13.9560,11.6997,13.9601,.0379,.0393,.0000,.0138
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1973.17,1.3315,.4623,1.3846,.0000,.0523,.0000,.0093
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1973.25,3.1205,1.8871,3.2463,.0000,.1255,.0000,.0066
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1973.33,3.2171,2.5361,3.4557,.0002,.2380,.0000,.1412
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1973.42,2.2061,1.3919,2.6550,.0130,.4505,.0122,.3472
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1973.50,.1790,.3400,1.5117,.2232,.5805,.9712,2.7621
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1973.58,-1.6496,.9300,1.9591,.3367,.5136,3.4271,6.9231
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1973.67,-.7721,.6754,1.8681,.5224,.5230,2.6381,2.9776
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1973.75,8.2424,3.9287,8.7560,.8481,.1267,1.2323,.8894
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1973.83,2.6051,1.1732,2.7283,.0018,.1217,.0014,.0213
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1973.92,.3578,.2349,.4126,.0000,.0555,.0005,.0137
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1974.00,1.4779,1.0020,1.5320,.0000,.0539,.0008,.0105
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1974.08,8.5804,.5342,8.7184,.0002,.1368,.0003,.0118
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1974.17,4.5601,2.5651,4.6366,.0000,.0754,.0001,.0071
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1974.25,6.4125,1.5554,6.4721,.0014,.0590,.0001,.0065
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1974.33,6.7150,1.5447,6.8222,.0607,.1658,.0003,.0766
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1974.42,2.7471,1.5587,3.2756,.1166,.4617,.1810,.9050
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1974.50,4.6687,2.4925,6.7991,.4943,.7033,1.9184,4.1568
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1974.58,-3.8223,2.3043,1.2380,.0991,.5323,4.6266,9.1747
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1974.67,.8615,.5775,3.6429,1.2955,.2747,3.7987,3.8172
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1974.75,3.6901,.5132,4.1029,.7014,.1533,.9604,.5079
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1974.83,7.4065,1.3681,7.4392,.1314,.1178,.0435,.0534
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1974.92,7.4496,3.2324,7.4968,.0041,.0505,.0006,.0270
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1975.00,2.2063,.9908,2.2649,.0000,.0579,.0005,.0221
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1975.08,1.2299,.4427,1.3043,.0000,.0732,.0009,.0166
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1975.17,8.6056,4.0023,8.5875,.0031,-.0150,.0001,.0150
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1975.25,5.7827,.6538,5.8383,.0039,.0556,.0000,.0117
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1975.33,2.4161,.9626,2.5957,.0045,.1845,.0000,.1326
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1975.42,4.4223,1.5879,4.9507,.1359,.4536,.2073,2.5468
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1975.50,1.6644,.7409,3.1446,.2999,.5044,1.2727,2.8227
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1975.58,-.4840,.6160,3.8943,.5030,.6490,4.2284,7.4729
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1975.67,-1.2494,1.0359,2.4112,.5638,.4230,3.7939,5.6665
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1975.75,.8050,.4380,1.4163,.0027,.3579,.2561,.3438
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1975.83,2.6927,1.5696,2.7395,.0380,.0760,.0066,.0292
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1975.92,8.3494,5.8504,8.3735,.0065,.0312,.0009,.0207
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1976.00,1.7124,.6013,1.8244,.0000,.1122,.0002,.0138
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1976.08,4.4951,2.5395,4.5898,.0000,.0916,.0017,.0122
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1976.17,9.1245,1.3952,9.1910,.0000,.0626,.0009,.0097
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1976.25,18.3457,7.3102,18.4566,.0002,.1086,.0005,.0090
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1976.33,4.7052,.8313,4.8892,.0219,.2049,.0003,.0364
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1976.42,3.0625,.3787,3.5792,.1419,.5151,.1404,1.1738
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1976.50,2.0487,.4412,3.7815,.1967,.5673,1.3609,3.0248
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1976.58,-1.4912,.5604,2.6239,.6408,.4600,4.2874,8.6358
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1976.67,3.4329,1.9756,4.9445,.5522,.4316,1.6259,1.8050
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1976.75,3.3806,2.3658,4.4806,.6476,.1947,1.5494,1.5800
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1976.83,17.4048,1.5779,17.5130,.3680,.1645,.3065,.1005
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1976.92,5.3857,.9743,5.4338,.0024,.0497,.0002,.0280
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1977.00,5.0293,3.0934,5.1413,.0002,.1110,.0001,.0235
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1977.08,1.6022,.4862,1.6635,.0000,.0604,.0000,.0196
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1977.17,2.6773,1.5364,2.7467,.0000,.0702,.0000,.0169
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1977.25,1.1709,.4911,1.2759,.0025,.1064,.0000,.0154
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1977.33,.9569,.2382,1.1601,.0000,.2037,.0000,.0151
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1977.42,5.6919,.6308,6.0978,.2231,.4498,.1753,1.2610
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1977.50,2.4938,.8552,4.6166,.4198,.6575,1.8809,4.1531
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1977.58,-2.2643,.5120,1.9673,.4733,.4392,4.2590,7.1388
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1977.67,.3569,.5057,3.1834,1.1358,.3422,3.6165,3.5479
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1977.75,5.9718,4.2165,6.1544,.3559,.2418,.2942,.2317
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1977.83,1.5327,.7240,1.6437,.0056,.1143,.0009,.0248
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1977.92,2.9989,1.0467,3.0973,.0165,.1128,.0017,.0186
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1978.00,7.1658,4.1301,7.2257,.0231,.0808,.0022,.0198
fettweis,Surface Mass Balance,Zwally,3.3,75235.27,73209.95,1978.08,9.8887,5.6471,9.9454,.0001,.0553,.0000,.0129
