Groh,gravimetry,Zwally,2,791928,791928,2003.5380,-35.221,26.330
Groh,gravimetry,Zwally,2,791928,791928,2003.6229,-26.285,25.976
Groh,gravimetry,Zwally,2,791928,791928,2003.7064,-26.043,25.627
Groh,gravimetry,Zwally,2,791928,791928,2003.7899,-25.433,25.279
Groh,gravimetry,Zwally,2,791928,791928,2003.8734,-26.101,24.933
Groh,gravimetry,Zwally,2,791928,791928,2003.9569,-30.916,24.587
Groh,gravimetry,Zwally,2,791928,791928,2004.0178,-36.388,24.335
Groh,gravimetry,Zwally,2,791928,791928,2004.1287,-37.559,23.877
Groh,gravimetry,Zwally,2,791928,791928,2004.2067,-34.085,23.557
Groh,gravimetry,Zwally,2,791928,791928,2004.2902,-36.645,23.214
Groh,gravimetry,Zwally,2,791928,791928,2004.3737,-20.760,22.873
Groh,gravimetry,Zwally,2,791928,791928,2004.4572,-22.228,22.533
Groh,gravimetry,Zwally,2,791928,791928,2004.5407,-31.063,22.194
Groh,gravimetry,Zwally,2,791928,791928,2004.6256,-18.760,21.850
Groh,gravimetry,Zwally,2,791928,791928,2004.7091,-31.069,21.514
Groh,gravimetry,Zwally,2,791928,791928,2004.7926,-7.952,21.178
Groh,gravimetry,Zwally,2,791928,791928,2004.8761,-23.783,20.844
Groh,gravimetry,Zwally,2,791928,791928,2004.9596,-27.126,20.511
Groh,gravimetry,Zwally,2,791928,791928,2005.0424,-31.860,20.183
Groh,gravimetry,Zwally,2,791928,791928,2005.1232,-29.314,19.864
Groh,gravimetry,Zwally,2,791928,791928,2005.2040,-35.069,19.547
Groh,gravimetry,Zwally,2,791928,791928,2005.2875,-22.937,19.221
Groh,gravimetry,Zwally,2,791928,791928,2005.3710,-13.144,18.896
Groh,gravimetry,Zwally,2,791928,791928,2005.4545,-17.762,18.573
Groh,gravimetry,Zwally,2,791928,791928,2005.5380,-16.084,18.253
Groh,gravimetry,Zwally,2,791928,791928,2005.6229,-13.980,17.929
Groh,gravimetry,Zwally,2,791928,791928,2005.7064,-11.001,17.613
Groh,gravimetry,Zwally,2,791928,791928,2005.7899,-5.929,17.299
Groh,gravimetry,Zwally,2,791928,791928,2005.8734,-7.992,16.988
Groh,gravimetry,Zwally,2,791928,791928,2005.9569,-29.133,16.679
Groh,gravimetry,Zwally,2,791928,791928,2006.0424,-30.594,16.365
Groh,gravimetry,Zwally,2,791928,791928,2006.1232,-32.130,16.072
Groh,gravimetry,Zwally,2,791928,791928,2006.2040,-29.780,15.782
Groh,gravimetry,Zwally,2,791928,791928,2006.2875,-9.720,15.485
Groh,gravimetry,Zwally,2,791928,791928,2006.3710,-2.857,15.192
Groh,gravimetry,Zwally,2,791928,791928,2006.4545,-4.414,14.902
Groh,gravimetry,Zwally,2,791928,791928,2006.5380,-22.580,14.616
Groh,gravimetry,Zwally,2,791928,791928,2006.6229,-7.669,14.330
Groh,gravimetry,Zwally,2,791928,791928,2006.7064,-7.399,14.053
Groh,gravimetry,Zwally,2,791928,791928,2006.7899,-8.413,13.780
Groh,gravimetry,Zwally,2,791928,791928,2006.8734,-11.011,13.512
Groh,gravimetry,Zwally,2,791928,791928,2006.9569,-24.762,13.250
Groh,gravimetry,Zwally,2,791928,791928,2007.0424,-33.578,12.987
Groh,gravimetry,Zwally,2,791928,791928,2007.1218,-30.283,12.748
Groh,gravimetry,Zwally,2,791928,791928,2007.2040,-22.554,12.507
Groh,gravimetry,Zwally,2,791928,791928,2007.2875,-12.359,12.268
Groh,gravimetry,Zwally,2,791928,791928,2007.3710,-9.806,12.037
Groh,gravimetry,Zwally,2,791928,791928,2007.4545,-23.406,11.812
Groh,gravimetry,Zwally,2,791928,791928,2007.5380,-17.884,11.596
Groh,gravimetry,Zwally,2,791928,791928,2007.6229,-10.408,11.384
Groh,gravimetry,Zwally,2,791928,791928,2007.7064,-3.097,11.185
Groh,gravimetry,Zwally,2,791928,791928,2007.7899,-5.529,10.995
Groh,gravimetry,Zwally,2,791928,791928,2007.8734,-20.841,10.814
Groh,gravimetry,Zwally,2,791928,791928,2007.9569,-16.947,10.644
Groh,gravimetry,Zwally,2,791928,791928,2008.0424,-20.979,10.480
Groh,gravimetry,Zwally,2,791928,791928,2008.1246,-5.274,10.334
Groh,gravimetry,Zwally,2,791928,791928,2008.2067,-12.848,10.200
Groh,gravimetry,Zwally,2,791928,791928,2008.2902,-12.611,10.075
Groh,gravimetry,Zwally,2,791928,791928,2008.3737,-8.687,9.962
Groh,gravimetry,Zwally,2,791928,791928,2008.4572,-9.605,9.863
Groh,gravimetry,Zwally,2,791928,791928,2008.5407,-18.189,9.777
Groh,gravimetry,Zwally,2,791928,791928,2008.6256,-11.601,9.704
Groh,gravimetry,Zwally,2,791928,791928,2008.7091,-0.116,9.646
Groh,gravimetry,Zwally,2,791928,791928,2008.7926,-4.610,9.602
Groh,gravimetry,Zwally,2,791928,791928,2008.8761,3.161,9.573
Groh,gravimetry,Zwally,2,791928,791928,2008.9596,1.114,9.559
Groh,gravimetry,Zwally,2,791928,791928,2009.0424,-8.030,9.559
Groh,gravimetry,Zwally,2,791928,791928,2009.1232,1.943,9.573
Groh,gravimetry,Zwally,2,791928,791928,2009.2040,-1.037,9.601
Groh,gravimetry,Zwally,2,791928,791928,2009.2875,-7.917,9.644
Groh,gravimetry,Zwally,2,791928,791928,2009.3710,1.301,9.701
Groh,gravimetry,Zwally,2,791928,791928,2009.4545,-7.691,9.773
Groh,gravimetry,Zwally,2,791928,791928,2009.5380,4.002,9.858
Groh,gravimetry,Zwally,2,791928,791928,2009.6229,-0.262,9.958
