Participant-Surname,Experiment-Group,Drainage-Region-Set,Drainage-Region-ID,Drainage-Region-Area-(km2),Drainage-Region-Area-Observed-(km2),Start-Date-(decimal-years),End-Date-(decimal-years),Rate-of-Mass-Change-(Gt/yr),Rate-of-Mass-Change-Uncertainty-(Gt/yr)
Niwano,SMB,Zwally,18,  0.25906E+06,  0.25906E+06, 2017.4987, 2018.4958,  0.87767E+00,  0.44040E+01
Niwano,SMB,Zwally,18,  0.25906E+06,  0.25906E+06, 2018.4987, 2019.4958,  0.64389E+01,  0.44040E+01
Niwano,SMB,Zwally,18,  0.25906E+06,  0.25906E+06, 2019.4987, 2020.4958,  0.18689E+02,  0.44040E+01
Niwano,SMB,Zwally,18,  0.25906E+06,  0.25906E+06, 2020.4987, 2021.4958, -0.17214E+01,  0.44040E+01
Niwano,SMB,Zwally,19,  0.37223E+06,  0.37223E+06, 1979.4987, 1980.4958,  0.51839E+02,  0.63280E+01
Niwano,SMB,Zwally,19,  0.37223E+06,  0.37223E+06, 1980.4987, 1981.4958,  0.24260E+02,  0.63280E+01
Niwano,SMB,Zwally,19,  0.37223E+06,  0.37223E+06, 1981.4987, 1982.4958,  0.38513E+02,  0.63280E+01
Niwano,SMB,Zwally,19,  0.37223E+06,  0.37223E+06, 1982.4987, 1983.4958,  0.25547E+02,  0.63280E+01
Niwano,SMB,Zwally,19,  0.37223E+06,  0.37223E+06, 1983.4987, 1984.4958,  0.15606E+02,  0.63280E+01
Niwano,SMB,Zwally,19,  0.37223E+06,  0.37223E+06, 1984.4987, 1985.4958,  0.18350E+02,  0.63280E+01
Niwano,SMB,Zwally,19,  0.37223E+06,  0.37223E+06, 1985.4987, 1986.4958,  0.26082E+02,  0.63280E+01
Niwano,SMB,Zwally,19,  0.37223E+06,  0.37223E+06, 1986.4987, 1987.4958,  0.22332E+02,  0.63280E+01
Niwano,SMB,Zwally,19,  0.37223E+06,  0.37223E+06, 1987.4987, 1988.4958,  0.31955E+02,  0.63280E+01
Niwano,SMB,Zwally,19,  0.37223E+06,  0.37223E+06, 1988.4987, 1989.4958,  0.63814E+01,  0.63280E+01
Niwano,SMB,Zwally,19,  0.37223E+06,  0.37223E+06, 1989.4987, 1990.4958,  0.11519E+02,  0.63280E+01
Niwano,SMB,Zwally,19,  0.37223E+06,  0.37223E+06, 1990.4987, 1991.4958,  0.16853E+02,  0.63280E+01
Niwano,SMB,Zwally,19,  0.37223E+06,  0.37223E+06, 1991.4987, 1992.4958,  0.53428E+02,  0.63280E+01
Niwano,SMB,Zwally,19,  0.37223E+06,  0.37223E+06, 1992.4987, 1993.4958,  0.32544E+02,  0.63280E+01
Niwano,SMB,Zwally,19,  0.37223E+06,  0.37223E+06, 1993.4987, 1994.4958,  0.20602E+02,  0.63280E+01
Niwano,SMB,Zwally,19,  0.37223E+06,  0.37223E+06, 1994.4987, 1995.4958,  0.25058E+02,  0.63280E+01
Niwano,SMB,Zwally,19,  0.37223E+06,  0.37223E+06, 1995.4987, 1996.4958,  0.13704E+02,  0.63280E+01
Niwano,SMB,Zwally,19,  0.37223E+06,  0.37223E+06, 1996.4987, 1997.4958,  0.18966E+02,  0.63280E+01
Niwano,SMB,Zwally,19,  0.37223E+06,  0.37223E+06, 1997.4987, 1998.4958,  0.30062E+02,  0.63280E+01
Niwano,SMB,Zwally,19,  0.37223E+06,  0.37223E+06, 1998.4987, 1999.4958,  0.90350E+01,  0.63280E+01
Niwano,SMB,Zwally,19,  0.37223E+06,  0.37223E+06, 1999.4987, 2000.4958,  0.21434E+02,  0.63280E+01
Niwano,SMB,Zwally,19,  0.37223E+06,  0.37223E+06, 2000.4987, 2001.4958,  0.31364E+02,  0.63280E+01
Niwano,SMB,Zwally,19,  0.37223E+06,  0.37223E+06, 2001.4987, 2002.4958,  0.25855E+02,  0.63280E+01
Niwano,SMB,Zwally,19,  0.37223E+06,  0.37223E+06, 2002.4987, 2003.4958,  0.31849E+02,  0.63280E+01
Niwano,SMB,Zwally,19,  0.37223E+06,  0.37223E+06, 2003.4987, 2004.4958,  0.28545E+02,  0.63280E+01
Niwano,SMB,Zwally,19,  0.37223E+06,  0.37223E+06, 2004.4987, 2005.4958,  0.30812E+02,  0.63280E+01
Niwano,SMB,Zwally,19,  0.37223E+06,  0.37223E+06, 2005.4987, 2006.4958,  0.89782E+01,  0.63280E+01
Niwano,SMB,Zwally,19,  0.37223E+06,  0.37223E+06, 2006.4987, 2007.4958,  0.30479E+02,  0.63280E+01
Niwano,SMB,Zwally,19,  0.37223E+06,  0.37223E+06, 2007.4987, 2008.4958,  0.11715E+02,  0.63280E+01
Niwano,SMB,Zwally,19,  0.37223E+06,  0.37223E+06, 2008.4987, 2009.4958,  0.21122E+02,  0.63280E+01
Niwano,SMB,Zwally,19,  0.37223E+06,  0.37223E+06, 2009.4987, 2010.4958,  0.16372E+02,  0.63280E+01
Niwano,SMB,Zwally,19,  0.37223E+06,  0.37223E+06, 2010.4987, 2011.4958,  0.10856E+02,  0.63280E+01
Niwano,SMB,Zwally,19,  0.37223E+06,  0.37223E+06, 2011.4987, 2012.4958,  0.26807E+02,  0.63280E+01
Niwano,SMB,Zwally,19,  0.37223E+06,  0.37223E+06, 2012.4987, 2013.4958,  0.15343E+02,  0.63280E+01
Niwano,SMB,Zwally,19,  0.37223E+06,  0.37223E+06, 2013.4987, 2014.4958,  0.18133E+02,  0.63280E+01
Niwano,SMB,Zwally,19,  0.37223E+06,  0.37223E+06, 2014.4987, 2015.4958,  0.32712E+02,  0.63280E+01
Niwano,SMB,Zwally,19,  0.37223E+06,  0.37223E+06, 2015.4987, 2016.4958,  0.20502E+02,  0.63280E+01
Niwano,SMB,Zwally,19,  0.37223E+06,  0.37223E+06, 2016.4987, 2017.4958,  0.31278E+02,  0.63280E+01
Niwano,SMB,Zwally,19,  0.37223E+06,  0.37223E+06, 2017.4987, 2018.4958,  0.16486E+02,  0.63280E+01
Niwano,SMB,Zwally,19,  0.37223E+06,  0.37223E+06, 2018.4987, 2019.4958,  0.18257E+02,  0.63280E+01
Niwano,SMB,Zwally,19,  0.37223E+06,  0.37223E+06, 2019.4987, 2020.4958,  0.30168E+02,  0.63280E+01
Niwano,SMB,Zwally,19,  0.37223E+06,  0.37223E+06, 2020.4987, 2021.4958,  0.79261E+01,  0.63280E+01
Niwano,SMB,Zwally,20,  0.18206E+06,  0.18206E+06, 1979.4987, 1980.4958,  0.17705E+03,  0.30950E+01
Niwano,SMB,Zwally,20,  0.18206E+06,  0.18206E+06, 1980.4987, 1981.4958,  0.13603E+03,  0.30950E+01
Niwano,SMB,Zwally,20,  0.18206E+06,  0.18206E+06, 1981.4987, 1982.4958,  0.10943E+03,  0.30950E+01
Niwano,SMB,Zwally,20,  0.18206E+06,  0.18206E+06, 1982.4987, 1983.4958,  0.14468E+03,  0.30950E+01
Niwano,SMB,Zwally,20,  0.18206E+06,  0.18206E+06, 1983.4987, 1984.4958,  0.12421E+03,  0.30950E+01
Niwano,SMB,Zwally,20,  0.18206E+06,  0.18206E+06, 1984.4987, 1985.4958,  0.15861E+03,  0.30950E+01
Niwano,SMB,Zwally,20,  0.18206E+06,  0.18206E+06, 1985.4987, 1986.4958,  0.13351E+03,  0.30950E+01
Niwano,SMB,Zwally,20,  0.18206E+06,  0.18206E+06, 1986.4987, 1987.4958,  0.10172E+03,  0.30950E+01
Niwano,SMB,Zwally,20,  0.18206E+06,  0.18206E+06, 1987.4987, 1988.4958,  0.14234E+03,  0.30950E+01
Niwano,SMB,Zwally,20,  0.18206E+06,  0.18206E+06, 1988.4987, 1989.4958,  0.13943E+03,  0.30950E+01
Niwano,SMB,Zwally,20,  0.18206E+06,  0.18206E+06, 1989.4987, 1990.4958,  0.11524E+03,  0.30950E+01
Niwano,SMB,Zwally,20,  0.18206E+06,  0.18206E+06, 1990.4987, 1991.4958,  0.13506E+03,  0.30950E+01
Niwano,SMB,Zwally,20,  0.18206E+06,  0.18206E+06, 1991.4987, 1992.4958,  0.16952E+03,  0.30950E+01
Niwano,SMB,Zwally,20,  0.18206E+06,  0.18206E+06, 1992.4987, 1993.4958,  0.17119E+03,  0.30950E+01
Niwano,SMB,Zwally,20,  0.18206E+06,  0.18206E+06, 1993.4987, 1994.4958,  0.12965E+03,  0.30950E+01
Niwano,SMB,Zwally,20,  0.18206E+06,  0.18206E+06, 1994.4987, 1995.4958,  0.14290E+03,  0.30950E+01
Niwano,SMB,Zwally,20,  0.18206E+06,  0.18206E+06, 1995.4987, 1996.4958,  0.11950E+03,  0.30950E+01
Niwano,SMB,Zwally,20,  0.18206E+06,  0.18206E+06, 1996.4987, 1997.4958,  0.12866E+03,  0.30950E+01
Niwano,SMB,Zwally,20,  0.18206E+06,  0.18206E+06, 1997.4987, 1998.4958,  0.20629E+03,  0.30950E+01
Niwano,SMB,Zwally,20,  0.18206E+06,  0.18206E+06, 1998.4987, 1999.4958,  0.61720E+02,  0.30950E+01
Niwano,SMB,Zwally,20,  0.18206E+06,  0.18206E+06, 1999.4987, 2000.4958,  0.16694E+03,  0.30950E+01
Niwano,SMB,Zwally,20,  0.18206E+06,  0.18206E+06, 2000.4987, 2001.4958,  0.18956E+03,  0.30950E+01
Niwano,SMB,Zwally,20,  0.18206E+06,  0.18206E+06, 2001.4987, 2002.4958,  0.15259E+03,  0.30950E+01
Niwano,SMB,Zwally,20,  0.18206E+06,  0.18206E+06, 2002.4987, 2003.4958,  0.15403E+03,  0.30950E+01
Niwano,SMB,Zwally,20,  0.18206E+06,  0.18206E+06, 2003.4987, 2004.4958,  0.11688E+03,  0.30950E+01
Niwano,SMB,Zwally,20,  0.18206E+06,  0.18206E+06, 2004.4987, 2005.4958,  0.13336E+03,  0.30950E+01
Niwano,SMB,Zwally,20,  0.18206E+06,  0.18206E+06, 2005.4987, 2006.4958,  0.12669E+03,  0.30950E+01
Niwano,SMB,Zwally,20,  0.18206E+06,  0.18206E+06, 2006.4987, 2007.4958,  0.18678E+03,  0.30950E+01
Niwano,SMB,Zwally,20,  0.18206E+06,  0.18206E+06, 2007.4987, 2008.4958,  0.13763E+03,  0.30950E+01
Niwano,SMB,Zwally,20,  0.18206E+06,  0.18206E+06, 2008.4987, 2009.4958,  0.10134E+03,  0.30950E+01
Niwano,SMB,Zwally,20,  0.18206E+06,  0.18206E+06, 2009.4987, 2010.4958,  0.10554E+03,  0.30950E+01
Niwano,SMB,Zwally,20,  0.18206E+06,  0.18206E+06, 2010.4987, 2011.4958,  0.78209E+02,  0.30950E+01
Niwano,SMB,Zwally,20,  0.18206E+06,  0.18206E+06, 2011.4987, 2012.4958,  0.17130E+03,  0.30950E+01
Niwano,SMB,Zwally,20,  0.18206E+06,  0.18206E+06, 2012.4987, 2013.4958,  0.11838E+03,  0.30950E+01
Niwano,SMB,Zwally,20,  0.18206E+06,  0.18206E+06, 2013.4987, 2014.4958,  0.11230E+03,  0.30950E+01
Niwano,SMB,Zwally,20,  0.18206E+06,  0.18206E+06, 2014.4987, 2015.4958,  0.15013E+03,  0.30950E+01
Niwano,SMB,Zwally,20,  0.18206E+06,  0.18206E+06, 2015.4987, 2016.4958,  0.13962E+03,  0.30950E+01
Niwano,SMB,Zwally,20,  0.18206E+06,  0.18206E+06, 2016.4987, 2017.4958,  0.16240E+03,  0.30950E+01
Niwano,SMB,Zwally,20,  0.18206E+06,  0.18206E+06, 2017.4987, 2018.4958,  0.98250E+02,  0.30950E+01
Niwano,SMB,Zwally,20,  0.18206E+06,  0.18206E+06, 2018.4987, 2019.4958,  0.13512E+03,  0.30950E+01
Niwano,SMB,Zwally,20,  0.18206E+06,  0.18206E+06, 2019.4987, 2020.4958,  0.17775E+03,  0.30950E+01
Niwano,SMB,Zwally,20,  0.18206E+06,  0.18206E+06, 2020.4987, 2021.4958,  0.11202E+03,  0.30950E+01
Niwano,SMB,Zwally,21,  0.21951E+06,  0.21951E+06, 1979.4987, 1980.4958,  0.10991E+03,  0.37317E+01
Niwano,SMB,Zwally,21,  0.21951E+06,  0.21951E+06, 1980.4987, 1981.4958,  0.11102E+03,  0.37317E+01
Niwano,SMB,Zwally,21,  0.21951E+06,  0.21951E+06, 1981.4987, 1982.4958,  0.82802E+02,  0.37317E+01
Niwano,SMB,Zwally,21,  0.21951E+06,  0.21951E+06, 1982.4987, 1983.4958,  0.13640E+03,  0.37317E+01
Niwano,SMB,Zwally,21,  0.21951E+06,  0.21951E+06, 1983.4987, 1984.4958,  0.12320E+03,  0.37317E+01
Niwano,SMB,Zwally,21,  0.21951E+06,  0.21951E+06, 1984.4987, 1985.4958,  0.13146E+03,  0.37317E+01
Niwano,SMB,Zwally,21,  0.21951E+06,  0.21951E+06, 1985.4987, 1986.4958,  0.10515E+03,  0.37317E+01
Niwano,SMB,Zwally,21,  0.21951E+06,  0.21951E+06, 1986.4987, 1987.4958,  0.82812E+02,  0.37317E+01
Niwano,SMB,Zwally,21,  0.21951E+06,  0.21951E+06, 1987.4987, 1988.4958,  0.10691E+03,  0.37317E+01
Niwano,SMB,Zwally,21,  0.21951E+06,  0.21951E+06, 1988.4987, 1989.4958,  0.10837E+03,  0.37317E+01
Niwano,SMB,Zwally,21,  0.21951E+06,  0.21951E+06, 1989.4987, 1990.4958,  0.10780E+03,  0.37317E+01
Niwano,SMB,Zwally,21,  0.21951E+06,  0.21951E+06, 1990.4987, 1991.4958,  0.99353E+02,  0.37317E+01
Niwano,SMB,Zwally,21,  0.21951E+06,  0.21951E+06, 1991.4987, 1992.4958,  0.11493E+03,  0.37317E+01
Niwano,SMB,Zwally,21,  0.21951E+06,  0.21951E+06, 1992.4987, 1993.4958,  0.13882E+03,  0.37317E+01
Niwano,SMB,Zwally,21,  0.21951E+06,  0.21951E+06, 1993.4987, 1994.4958,  0.14260E+03,  0.37317E+01
Niwano,SMB,Zwally,21,  0.21951E+06,  0.21951E+06, 1994.4987, 1995.4958,  0.92865E+02,  0.37317E+01
Niwano,SMB,Zwally,21,  0.21951E+06,  0.21951E+06, 1995.4987, 1996.4958,  0.11401E+03,  0.37317E+01
Niwano,SMB,Zwally,21,  0.21951E+06,  0.21951E+06, 1996.4987, 1997.4958,  0.93064E+02,  0.37317E+01
Niwano,SMB,Zwally,21,  0.21951E+06,  0.21951E+06, 1997.4987, 1998.4958,  0.16809E+03,  0.37317E+01
Niwano,SMB,Zwally,21,  0.21951E+06,  0.21951E+06, 1998.4987, 1999.4958,  0.94908E+02,  0.37317E+01
Niwano,SMB,Zwally,21,  0.21951E+06,  0.21951E+06, 1999.4987, 2000.4958,  0.14601E+03,  0.37317E+01
Niwano,SMB,Zwally,21,  0.21951E+06,  0.21951E+06, 2000.4987, 2001.4958,  0.14623E+03,  0.37317E+01
Niwano,SMB,Zwally,21,  0.21951E+06,  0.21951E+06, 2001.4987, 2002.4958,  0.94639E+02,  0.37317E+01
Niwano,SMB,Zwally,21,  0.21951E+06,  0.21951E+06, 2002.4987, 2003.4958,  0.12859E+03,  0.37317E+01
Niwano,SMB,Zwally,21,  0.21951E+06,  0.21951E+06, 2003.4987, 2004.4958,  0.12098E+03,  0.37317E+01
Niwano,SMB,Zwally,21,  0.21951E+06,  0.21951E+06, 2004.4987, 2005.4958,  0.10511E+03,  0.37317E+01
Niwano,SMB,Zwally,21,  0.21951E+06,  0.21951E+06, 2005.4987, 2006.4958,  0.13931E+03,  0.37317E+01
Niwano,SMB,Zwally,21,  0.21951E+06,  0.21951E+06, 2006.4987, 2007.4958,  0.12995E+03,  0.37317E+01
Niwano,SMB,Zwally,21,  0.21951E+06,  0.21951E+06, 2007.4987, 2008.4958,  0.10230E+03,  0.37317E+01
Niwano,SMB,Zwally,21,  0.21951E+06,  0.21951E+06, 2008.4987, 2009.4958,  0.11585E+03,  0.37317E+01
Niwano,SMB,Zwally,21,  0.21951E+06,  0.21951E+06, 2009.4987, 2010.4958,  0.87660E+02,  0.37317E+01
Niwano,SMB,Zwally,21,  0.21951E+06,  0.21951E+06, 2010.4987, 2011.4958,  0.91245E+02,  0.37317E+01
Niwano,SMB,Zwally,21,  0.21951E+06,  0.21951E+06, 2011.4987, 2012.4958,  0.13951E+03,  0.37317E+01
Niwano,SMB,Zwally,21,  0.21951E+06,  0.21951E+06, 2012.4987, 2013.4958,  0.10411E+03,  0.37317E+01
Niwano,SMB,Zwally,21,  0.21951E+06,  0.21951E+06, 2013.4987, 2014.4958,  0.11673E+03,  0.37317E+01
Niwano,SMB,Zwally,21,  0.21951E+06,  0.21951E+06, 2014.4987, 2015.4958,  0.11664E+03,  0.37317E+01
Niwano,SMB,Zwally,21,  0.21951E+06,  0.21951E+06, 2015.4987, 2016.4958,  0.11725E+03,  0.37317E+01
Niwano,SMB,Zwally,21,  0.21951E+06,  0.21951E+06, 2016.4987, 2017.4958,  0.12541E+03,  0.37317E+01
Niwano,SMB,Zwally,21,  0.21951E+06,  0.21951E+06, 2017.4987, 2018.4958,  0.75766E+02,  0.37317E+01
Niwano,SMB,Zwally,21,  0.21951E+06,  0.21951E+06, 2018.4987, 2019.4958,  0.13469E+03,  0.37317E+01
Niwano,SMB,Zwally,21,  0.21951E+06,  0.21951E+06, 2019.4987, 2020.4958,  0.17442E+03,  0.37317E+01
Niwano,SMB,Zwally,21,  0.21951E+06,  0.21951E+06, 2020.4987, 2021.4958,  0.99413E+02,  0.37317E+01
Niwano,SMB,Zwally,22,  0.21664E+06,  0.21664E+06, 1979.4987, 1980.4958,  0.71878E+02,  0.36828E+01
Niwano,SMB,Zwally,22,  0.21664E+06,  0.21664E+06, 1980.4987, 1981.4958,  0.86964E+02,  0.36828E+01
Niwano,SMB,Zwally,22,  0.21664E+06,  0.21664E+06, 1981.4987, 1982.4958,  0.70099E+02,  0.36828E+01
Niwano,SMB,Zwally,22,  0.21664E+06,  0.21664E+06, 1982.4987, 1983.4958,  0.10298E+03,  0.36828E+01
Niwano,SMB,Zwally,22,  0.21664E+06,  0.21664E+06, 1983.4987, 1984.4958,  0.81119E+02,  0.36828E+01
Niwano,SMB,Zwally,22,  0.21664E+06,  0.21664E+06, 1984.4987, 1985.4958,  0.88455E+02,  0.36828E+01
Niwano,SMB,Zwally,22,  0.21664E+06,  0.21664E+06, 1985.4987, 1986.4958,  0.70590E+02,  0.36828E+01
Niwano,SMB,Zwally,22,  0.21664E+06,  0.21664E+06, 1986.4987, 1987.4958,  0.64752E+02,  0.36828E+01
Niwano,SMB,Zwally,22,  0.21664E+06,  0.21664E+06, 1987.4987, 1988.4958,  0.75538E+02,  0.36828E+01
Niwano,SMB,Zwally,22,  0.21664E+06,  0.21664E+06, 1988.4987, 1989.4958,  0.75917E+02,  0.36828E+01
Niwano,SMB,Zwally,22,  0.21664E+06,  0.21664E+06, 1989.4987, 1990.4958,  0.69517E+02,  0.36828E+01
Niwano,SMB,Zwally,22,  0.21664E+06,  0.21664E+06, 1990.4987, 1991.4958,  0.66639E+02,  0.36828E+01
Niwano,SMB,Zwally,22,  0.21664E+06,  0.21664E+06, 1991.4987, 1992.4958,  0.82824E+02,  0.36828E+01
Niwano,SMB,Zwally,22,  0.21664E+06,  0.21664E+06, 1992.4987, 1993.4958,  0.84522E+02,  0.36828E+01
Niwano,SMB,Zwally,22,  0.21664E+06,  0.21664E+06, 1993.4987, 1994.4958,  0.10036E+03,  0.36828E+01
Niwano,SMB,Zwally,22,  0.21664E+06,  0.21664E+06, 1994.4987, 1995.4958,  0.57041E+02,  0.36828E+01
Niwano,SMB,Zwally,22,  0.21664E+06,  0.21664E+06, 1995.4987, 1996.4958,  0.64403E+02,  0.36828E+01
Niwano,SMB,Zwally,22,  0.21664E+06,  0.21664E+06, 1996.4987, 1997.4958,  0.64798E+02,  0.36828E+01
Niwano,SMB,Zwally,22,  0.21664E+06,  0.21664E+06, 1997.4987, 1998.4958,  0.10528E+03,  0.36828E+01
Niwano,SMB,Zwally,22,  0.21664E+06,  0.21664E+06, 1998.4987, 1999.4958,  0.68053E+02,  0.36828E+01
Niwano,SMB,Zwally,22,  0.21664E+06,  0.21664E+06, 1999.4987, 2000.4958,  0.95792E+02,  0.36828E+01
Niwano,SMB,Zwally,22,  0.21664E+06,  0.21664E+06, 2000.4987, 2001.4958,  0.77166E+02,  0.36828E+01
Niwano,SMB,Zwally,22,  0.21664E+06,  0.21664E+06, 2001.4987, 2002.4958,  0.65252E+02,  0.36828E+01
Niwano,SMB,Zwally,22,  0.21664E+06,  0.21664E+06, 2002.4987, 2003.4958,  0.95792E+02,  0.36828E+01
Niwano,SMB,Zwally,22,  0.21664E+06,  0.21664E+06, 2003.4987, 2004.4958,  0.98808E+02,  0.36828E+01
Niwano,SMB,Zwally,22,  0.21664E+06,  0.21664E+06, 2004.4987, 2005.4958,  0.76166E+02,  0.36828E+01
Niwano,SMB,Zwally,22,  0.21664E+06,  0.21664E+06, 2005.4987, 2006.4958,  0.97617E+02,  0.36828E+01
Niwano,SMB,Zwally,22,  0.21664E+06,  0.21664E+06, 2006.4987, 2007.4958,  0.81613E+02,  0.36828E+01
Niwano,SMB,Zwally,22,  0.21664E+06,  0.21664E+06, 2007.4987, 2008.4958,  0.66615E+02,  0.36828E+01
Niwano,SMB,Zwally,22,  0.21664E+06,  0.21664E+06, 2008.4987, 2009.4958,  0.75666E+02,  0.36828E+01
Niwano,SMB,Zwally,22,  0.21664E+06,  0.21664E+06, 2009.4987, 2010.4958,  0.61877E+02,  0.36828E+01
Niwano,SMB,Zwally,22,  0.21664E+06,  0.21664E+06, 2010.4987, 2011.4958,  0.69431E+02,  0.36828E+01
Niwano,SMB,Zwally,22,  0.21664E+06,  0.21664E+06, 2011.4987, 2012.4958,  0.77113E+02,  0.36828E+01
Niwano,SMB,Zwally,22,  0.21664E+06,  0.21664E+06, 2012.4987, 2013.4958,  0.59764E+02,  0.36828E+01
Niwano,SMB,Zwally,22,  0.21664E+06,  0.21664E+06, 2013.4987, 2014.4958,  0.70866E+02,  0.36828E+01
Niwano,SMB,Zwally,22,  0.21664E+06,  0.21664E+06, 2014.4987, 2015.4958,  0.71465E+02,  0.36828E+01
Niwano,SMB,Zwally,22,  0.21664E+06,  0.21664E+06, 2015.4987, 2016.4958,  0.94575E+02,  0.36828E+01
Niwano,SMB,Zwally,22,  0.21664E+06,  0.21664E+06, 2016.4987, 2017.4958,  0.80478E+02,  0.36828E+01
Niwano,SMB,Zwally,22,  0.21664E+06,  0.21664E+06, 2017.4987, 2018.4958,  0.52007E+02,  0.36828E+01
Niwano,SMB,Zwally,22,  0.21664E+06,  0.21664E+06, 2018.4987, 2019.4958,  0.85526E+02,  0.36828E+01
Niwano,SMB,Zwally,22,  0.21664E+06,  0.21664E+06, 2019.4987, 2020.4958,  0.12066E+03,  0.36828E+01
Niwano,SMB,Zwally,22,  0.21664E+06,  0.21664E+06, 2020.4987, 2021.4958,  0.69032E+02,  0.36828E+01
Niwano,SMB,Zwally,23,  0.78118E+05,  0.78118E+05, 1979.4987, 1980.4958,  0.60991E+02,  0.13280E+01
Niwano,SMB,Zwally,23,  0.78118E+05,  0.78118E+05, 1980.4987, 1981.4958,  0.90064E+02,  0.13280E+01
Niwano,SMB,Zwally,23,  0.78118E+05,  0.78118E+05, 1981.4987, 1982.4958,  0.75963E+02,  0.13280E+01
Niwano,SMB,Zwally,23,  0.78118E+05,  0.78118E+05, 1982.4987, 1983.4958,  0.10385E+03,  0.13280E+01
Niwano,SMB,Zwally,23,  0.78118E+05,  0.78118E+05, 1983.4987, 1984.4958,  0.89722E+02,  0.13280E+01
Niwano,SMB,Zwally,23,  0.78118E+05,  0.78118E+05, 1984.4987, 1985.4958,  0.11434E+03,  0.13280E+01
Niwano,SMB,Zwally,23,  0.78118E+05,  0.78118E+05, 1985.4987, 1986.4958,  0.84574E+02,  0.13280E+01
Niwano,SMB,Zwally,23,  0.78118E+05,  0.78118E+05, 1986.4987, 1987.4958,  0.72293E+02,  0.13280E+01
Niwano,SMB,Zwally,23,  0.78118E+05,  0.78118E+05, 1987.4987, 1988.4958,  0.80638E+02,  0.13280E+01
Niwano,SMB,Zwally,23,  0.78118E+05,  0.78118E+05, 1988.4987, 1989.4958,  0.94714E+02,  0.13280E+01
Niwano,SMB,Zwally,23,  0.78118E+05,  0.78118E+05, 1989.4987, 1990.4958,  0.91829E+02,  0.13280E+01
Niwano,SMB,Zwally,23,  0.78118E+05,  0.78118E+05, 1990.4987, 1991.4958,  0.69697E+02,  0.13280E+01
Niwano,SMB,Zwally,23,  0.78118E+05,  0.78118E+05, 1991.4987, 1992.4958,  0.87906E+02,  0.13280E+01
Niwano,SMB,Zwally,23,  0.78118E+05,  0.78118E+05, 1992.4987, 1993.4958,  0.98673E+02,  0.13280E+01
Niwano,SMB,Zwally,23,  0.78118E+05,  0.78118E+05, 1993.4987, 1994.4958,  0.10354E+03,  0.13280E+01
Niwano,SMB,Zwally,23,  0.78118E+05,  0.78118E+05, 1994.4987, 1995.4958,  0.62771E+02,  0.13280E+01
Niwano,SMB,Zwally,23,  0.78118E+05,  0.78118E+05, 1995.4987, 1996.4958,  0.85650E+02,  0.13280E+01
Niwano,SMB,Zwally,23,  0.78118E+05,  0.78118E+05, 1996.4987, 1997.4958,  0.63541E+02,  0.13280E+01
Niwano,SMB,Zwally,23,  0.78118E+05,  0.78118E+05, 1997.4987, 1998.4958,  0.10014E+03,  0.13280E+01
Niwano,SMB,Zwally,23,  0.78118E+05,  0.78118E+05, 1998.4987, 1999.4958,  0.95898E+02,  0.13280E+01
Niwano,SMB,Zwally,23,  0.78118E+05,  0.78118E+05, 1999.4987, 2000.4958,  0.11015E+03,  0.13280E+01
Niwano,SMB,Zwally,23,  0.78118E+05,  0.78118E+05, 2000.4987, 2001.4958,  0.86417E+02,  0.13280E+01
Niwano,SMB,Zwally,23,  0.78118E+05,  0.78118E+05, 2001.4987, 2002.4958,  0.66314E+02,  0.13280E+01
Niwano,SMB,Zwally,23,  0.78118E+05,  0.78118E+05, 2002.4987, 2003.4958,  0.10122E+03,  0.13280E+01
Niwano,SMB,Zwally,23,  0.78118E+05,  0.78118E+05, 2003.4987, 2004.4958,  0.98194E+02,  0.13280E+01
Niwano,SMB,Zwally,23,  0.78118E+05,  0.78118E+05, 2004.4987, 2005.4958,  0.77839E+02,  0.13280E+01
Niwano,SMB,Zwally,23,  0.78118E+05,  0.78118E+05, 2005.4987, 2006.4958,  0.12284E+03,  0.13280E+01
Niwano,SMB,Zwally,23,  0.78118E+05,  0.78118E+05, 2006.4987, 2007.4958,  0.85734E+02,  0.13280E+01
Niwano,SMB,Zwally,23,  0.78118E+05,  0.78118E+05, 2007.4987, 2008.4958,  0.85589E+02,  0.13280E+01
Niwano,SMB,Zwally,23,  0.78118E+05,  0.78118E+05, 2008.4987, 2009.4958,  0.10670E+03,  0.13280E+01
Niwano,SMB,Zwally,23,  0.78118E+05,  0.78118E+05, 2009.4987, 2010.4958,  0.70669E+02,  0.13280E+01
Niwano,SMB,Zwally,23,  0.78118E+05,  0.78118E+05, 2010.4987, 2011.4958,  0.10577E+03,  0.13280E+01
Niwano,SMB,Zwally,23,  0.78118E+05,  0.78118E+05, 2011.4987, 2012.4958,  0.90151E+02,  0.13280E+01
Niwano,SMB,Zwally,23,  0.78118E+05,  0.78118E+05, 2012.4987, 2013.4958,  0.64307E+02,  0.13280E+01
Niwano,SMB,Zwally,23,  0.78118E+05,  0.78118E+05, 2013.4987, 2014.4958,  0.84708E+02,  0.13280E+01
Niwano,SMB,Zwally,23,  0.78118E+05,  0.78118E+05, 2014.4987, 2015.4958,  0.80661E+02,  0.13280E+01
Niwano,SMB,Zwally,23,  0.78118E+05,  0.78118E+05, 2015.4987, 2016.4958,  0.96710E+02,  0.13280E+01
