Participant-Surname,Experiment-Group,Drainage-Region-Set,Drainage-Region-ID,Drainage-Region-Area-(km2),Drainage-Region-Area-Observed-(km2),Start-Date-(decimal-years),End-Date-(decimal-years),Rate-of-Mass-Change-(Gt/yr),Rate-of-Mass-Change-Uncertainty-(Gt/yr)
Niwano,SMB,Zwally,7.2,  0.12697E+06,  0.12697E+06, 2002.0000, 2002.9973,  0.15696E+02,  0.25394E+01
Niwano,SMB,Zwally,7.2,  0.12697E+06,  0.12697E+06, 2003.0000, 2003.9973,  0.45136E+02,  0.25394E+01
Niwano,SMB,Zwally,7.2,  0.12697E+06,  0.12697E+06, 2004.0000, 2004.9973,  0.42771E+02,  0.25394E+01
Niwano,SMB,Zwally,7.2,  0.12697E+06,  0.12697E+06, 2005.0000, 2005.9973,  0.51001E+02,  0.25394E+01
Niwano,SMB,Zwally,7.2,  0.12697E+06,  0.12697E+06, 2006.0000, 2006.9973,  0.27329E+02,  0.25394E+01
Niwano,SMB,Zwally,7.2,  0.12697E+06,  0.12697E+06, 2007.0000, 2007.9973,  0.32987E+02,  0.25394E+01
Niwano,SMB,Zwally,7.2,  0.12697E+06,  0.12697E+06, 2008.0000, 2008.9973,  0.44992E+02,  0.25394E+01
Niwano,SMB,Zwally,7.2,  0.12697E+06,  0.12697E+06, 2009.0000, 2009.9973,  0.19507E+02,  0.25394E+01
Niwano,SMB,Zwally,7.2,  0.12697E+06,  0.12697E+06, 2010.0000, 2010.9973,  0.42153E+02,  0.25394E+01
Niwano,SMB,Zwally,7.2,  0.12697E+06,  0.12697E+06, 2011.0000, 2011.9973,  0.14624E+02,  0.25394E+01
Niwano,SMB,Zwally,7.2,  0.12697E+06,  0.12697E+06, 2012.0000, 2012.9973,  0.35388E+02,  0.25394E+01
Niwano,SMB,Zwally,7.2,  0.12697E+06,  0.12697E+06, 2013.0000, 2013.9973,  0.34902E+02,  0.25394E+01
Niwano,SMB,Zwally,7.2,  0.12697E+06,  0.12697E+06, 2014.0000, 2014.9973,  0.32382E+02,  0.25394E+01
Niwano,SMB,Zwally,7.2,  0.12697E+06,  0.12697E+06, 2015.0000, 2015.9973,  0.29344E+02,  0.25394E+01
Niwano,SMB,Zwally,7.2,  0.12697E+06,  0.12697E+06, 2016.0000, 2016.9973,  0.36118E+02,  0.25394E+01
Niwano,SMB,Zwally,7.2,  0.12697E+06,  0.12697E+06, 2017.0000, 2017.9973,  0.46022E+02,  0.25394E+01
Niwano,SMB,Zwally,7.2,  0.12697E+06,  0.12697E+06, 2018.0000, 2018.9973,  0.28596E+02,  0.25394E+01
Niwano,SMB,Zwally,7.2,  0.12697E+06,  0.12697E+06, 2019.0000, 2019.9973,  0.46533E+01,  0.25394E+01
Niwano,SMB,Zwally,7.2,  0.12697E+06,  0.12697E+06, 2020.0000, 2020.9973,  0.36052E+02,  0.25394E+01
Niwano,SMB,Zwally,7.2,  0.12697E+06,  0.12697E+06, 2021.0000, 2021.9973,  0.36735E+02,  0.25394E+01
Niwano,SMB,Zwally,8.1,  0.22721E+06,  0.22721E+06, 1980.0000, 1980.9973,  0.75362E+02,  0.45443E+01
Niwano,SMB,Zwally,8.1,  0.22721E+06,  0.22721E+06, 1981.0000, 1981.9973,  0.54294E+02,  0.45443E+01
Niwano,SMB,Zwally,8.1,  0.22721E+06,  0.22721E+06, 1982.0000, 1982.9973,  0.36262E+02,  0.45443E+01
Niwano,SMB,Zwally,8.1,  0.22721E+06,  0.22721E+06, 1983.0000, 1983.9973,  0.52705E+02,  0.45443E+01
Niwano,SMB,Zwally,8.1,  0.22721E+06,  0.22721E+06, 1984.0000, 1984.9973,  0.53077E+02,  0.45443E+01
Niwano,SMB,Zwally,8.1,  0.22721E+06,  0.22721E+06, 1985.0000, 1985.9973,  0.64703E+02,  0.45443E+01
Niwano,SMB,Zwally,8.1,  0.22721E+06,  0.22721E+06, 1986.0000, 1986.9973,  0.71757E+02,  0.45443E+01
Niwano,SMB,Zwally,8.1,  0.22721E+06,  0.22721E+06, 1987.0000, 1987.9973,  0.53854E+02,  0.45443E+01
Niwano,SMB,Zwally,8.1,  0.22721E+06,  0.22721E+06, 1988.0000, 1988.9973,  0.69436E+02,  0.45443E+01
Niwano,SMB,Zwally,8.1,  0.22721E+06,  0.22721E+06, 1989.0000, 1989.9973,  0.48268E+02,  0.45443E+01
Niwano,SMB,Zwally,8.1,  0.22721E+06,  0.22721E+06, 1990.0000, 1990.9973,  0.50359E+02,  0.45443E+01
Niwano,SMB,Zwally,8.1,  0.22721E+06,  0.22721E+06, 1991.0000, 1991.9973,  0.61261E+02,  0.45443E+01
Niwano,SMB,Zwally,8.1,  0.22721E+06,  0.22721E+06, 1992.0000, 1992.9973,  0.55567E+02,  0.45443E+01
Niwano,SMB,Zwally,8.1,  0.22721E+06,  0.22721E+06, 1993.0000, 1993.9973,  0.41718E+02,  0.45443E+01
Niwano,SMB,Zwally,8.1,  0.22721E+06,  0.22721E+06, 1994.0000, 1994.9973,  0.59762E+02,  0.45443E+01
Niwano,SMB,Zwally,8.1,  0.22721E+06,  0.22721E+06, 1995.0000, 1995.9973,  0.63864E+02,  0.45443E+01
Niwano,SMB,Zwally,8.1,  0.22721E+06,  0.22721E+06, 1996.0000, 1996.9973,  0.92288E+02,  0.45443E+01
Niwano,SMB,Zwally,8.1,  0.22721E+06,  0.22721E+06, 1997.0000, 1997.9973,  0.78282E+02,  0.45443E+01
Niwano,SMB,Zwally,8.1,  0.22721E+06,  0.22721E+06, 1998.0000, 1998.9973,  0.51158E+02,  0.45443E+01
Niwano,SMB,Zwally,8.1,  0.22721E+06,  0.22721E+06, 1999.0000, 1999.9973,  0.62512E+02,  0.45443E+01
Niwano,SMB,Zwally,8.1,  0.22721E+06,  0.22721E+06, 2000.0000, 2000.9973,  0.77355E+02,  0.45443E+01
Niwano,SMB,Zwally,8.1,  0.22721E+06,  0.22721E+06, 2001.0000, 2001.9973,  0.69912E+02,  0.45443E+01
Niwano,SMB,Zwally,8.1,  0.22721E+06,  0.22721E+06, 2002.0000, 2002.9973,  0.27127E+02,  0.45443E+01
Niwano,SMB,Zwally,8.1,  0.22721E+06,  0.22721E+06, 2003.0000, 2003.9973,  0.70167E+02,  0.45443E+01
Niwano,SMB,Zwally,8.1,  0.22721E+06,  0.22721E+06, 2004.0000, 2004.9973,  0.67916E+02,  0.45443E+01
Niwano,SMB,Zwally,8.1,  0.22721E+06,  0.22721E+06, 2005.0000, 2005.9973,  0.77112E+02,  0.45443E+01
Niwano,SMB,Zwally,8.1,  0.22721E+06,  0.22721E+06, 2006.0000, 2006.9973,  0.39566E+02,  0.45443E+01
Niwano,SMB,Zwally,8.1,  0.22721E+06,  0.22721E+06, 2007.0000, 2007.9973,  0.52920E+02,  0.45443E+01
Niwano,SMB,Zwally,8.1,  0.22721E+06,  0.22721E+06, 2008.0000, 2008.9973,  0.50265E+02,  0.45443E+01
Niwano,SMB,Zwally,8.1,  0.22721E+06,  0.22721E+06, 2009.0000, 2009.9973,  0.26710E+02,  0.45443E+01
Niwano,SMB,Zwally,8.1,  0.22721E+06,  0.22721E+06, 2010.0000, 2010.9973,  0.88710E+02,  0.45443E+01
Niwano,SMB,Zwally,8.1,  0.22721E+06,  0.22721E+06, 2011.0000, 2011.9973,  0.39828E+02,  0.45443E+01
Niwano,SMB,Zwally,8.1,  0.22721E+06,  0.22721E+06, 2012.0000, 2012.9973,  0.57587E+02,  0.45443E+01
Niwano,SMB,Zwally,8.1,  0.22721E+06,  0.22721E+06, 2013.0000, 2013.9973,  0.65048E+02,  0.45443E+01
Niwano,SMB,Zwally,8.1,  0.22721E+06,  0.22721E+06, 2014.0000, 2014.9973,  0.51001E+02,  0.45443E+01
Niwano,SMB,Zwally,8.1,  0.22721E+06,  0.22721E+06, 2015.0000, 2015.9973,  0.35477E+02,  0.45443E+01
Niwano,SMB,Zwally,8.1,  0.22721E+06,  0.22721E+06, 2016.0000, 2016.9973,  0.64170E+02,  0.45443E+01
Niwano,SMB,Zwally,8.1,  0.22721E+06,  0.22721E+06, 2017.0000, 2017.9973,  0.71297E+02,  0.45443E+01
Niwano,SMB,Zwally,8.1,  0.22721E+06,  0.22721E+06, 2018.0000, 2018.9973,  0.55876E+02,  0.45443E+01
Niwano,SMB,Zwally,8.1,  0.22721E+06,  0.22721E+06, 2019.0000, 2019.9973,  0.38831E+02,  0.45443E+01
Niwano,SMB,Zwally,8.1,  0.22721E+06,  0.22721E+06, 2020.0000, 2020.9973,  0.49181E+02,  0.45443E+01
Niwano,SMB,Zwally,8.1,  0.22721E+06,  0.22721E+06, 2021.0000, 2021.9973,  0.71099E+02,  0.45443E+01
Niwano,SMB,Zwally,8.2,  0.30587E+05,  0.30587E+05, 1980.0000, 1980.9973,  0.10467E+02,  0.61173E+00
Niwano,SMB,Zwally,8.2,  0.30587E+05,  0.30587E+05, 1981.0000, 1981.9973,  0.78167E+01,  0.61173E+00
Niwano,SMB,Zwally,8.2,  0.30587E+05,  0.30587E+05, 1982.0000, 1982.9973,  0.32089E+01,  0.61173E+00
Niwano,SMB,Zwally,8.2,  0.30587E+05,  0.30587E+05, 1983.0000, 1983.9973,  0.53117E+01,  0.61173E+00
Niwano,SMB,Zwally,8.2,  0.30587E+05,  0.30587E+05, 1984.0000, 1984.9973,  0.54392E+01,  0.61173E+00
Niwano,SMB,Zwally,8.2,  0.30587E+05,  0.30587E+05, 1985.0000, 1985.9973,  0.59714E+01,  0.61173E+00
Niwano,SMB,Zwally,8.2,  0.30587E+05,  0.30587E+05, 1986.0000, 1986.9973,  0.14052E+02,  0.61173E+00
Niwano,SMB,Zwally,8.2,  0.30587E+05,  0.30587E+05, 1987.0000, 1987.9973,  0.66289E+01,  0.61173E+00
Niwano,SMB,Zwally,8.2,  0.30587E+05,  0.30587E+05, 1988.0000, 1988.9973,  0.90816E+01,  0.61173E+00
Niwano,SMB,Zwally,8.2,  0.30587E+05,  0.30587E+05, 1989.0000, 1989.9973,  0.10911E+02,  0.61173E+00
Niwano,SMB,Zwally,8.2,  0.30587E+05,  0.30587E+05, 1990.0000, 1990.9973,  0.71751E+01,  0.61173E+00
Niwano,SMB,Zwally,8.2,  0.30587E+05,  0.30587E+05, 1991.0000, 1991.9973,  0.75607E+01,  0.61173E+00
Niwano,SMB,Zwally,8.2,  0.30587E+05,  0.30587E+05, 1992.0000, 1992.9973,  0.84207E+01,  0.61173E+00
Niwano,SMB,Zwally,8.2,  0.30587E+05,  0.30587E+05, 1993.0000, 1993.9973,  0.42380E+01,  0.61173E+00
Niwano,SMB,Zwally,8.2,  0.30587E+05,  0.30587E+05, 1994.0000, 1994.9973,  0.63578E+01,  0.61173E+00
Niwano,SMB,Zwally,8.2,  0.30587E+05,  0.30587E+05, 1995.0000, 1995.9973,  0.53374E+01,  0.61173E+00
Niwano,SMB,Zwally,8.2,  0.30587E+05,  0.30587E+05, 1996.0000, 1996.9973,  0.11644E+02,  0.61173E+00
Niwano,SMB,Zwally,8.2,  0.30587E+05,  0.30587E+05, 1997.0000, 1997.9973,  0.11795E+02,  0.61173E+00
Niwano,SMB,Zwally,8.2,  0.30587E+05,  0.30587E+05, 1998.0000, 1998.9973,  0.27572E+01,  0.61173E+00
Niwano,SMB,Zwally,8.2,  0.30587E+05,  0.30587E+05, 1999.0000, 1999.9973,  0.10613E+01,  0.61173E+00
Niwano,SMB,Zwally,8.2,  0.30587E+05,  0.30587E+05, 2000.0000, 2000.9973,  0.66835E+01,  0.61173E+00
Niwano,SMB,Zwally,8.2,  0.30587E+05,  0.30587E+05, 2001.0000, 2001.9973,  0.70958E+01,  0.61173E+00
Niwano,SMB,Zwally,8.2,  0.30587E+05,  0.30587E+05, 2002.0000, 2002.9973,  0.51797E+01,  0.61173E+00
Niwano,SMB,Zwally,8.2,  0.30587E+05,  0.30587E+05, 2003.0000, 2003.9973,  0.65743E+01,  0.61173E+00
Niwano,SMB,Zwally,8.2,  0.30587E+05,  0.30587E+05, 2004.0000, 2004.9973,  0.11687E+02,  0.61173E+00
Niwano,SMB,Zwally,8.2,  0.30587E+05,  0.30587E+05, 2005.0000, 2005.9973,  0.28100E+01,  0.61173E+00
Niwano,SMB,Zwally,8.2,  0.30587E+05,  0.30587E+05, 2006.0000, 2006.9973,  0.35900E+01,  0.61173E+00
Niwano,SMB,Zwally,8.2,  0.30587E+05,  0.30587E+05, 2007.0000, 2007.9973,  0.63022E+00,  0.61173E+00
Niwano,SMB,Zwally,8.2,  0.30587E+05,  0.30587E+05, 2008.0000, 2008.9973,  0.11038E+01,  0.61173E+00
Niwano,SMB,Zwally,8.2,  0.30587E+05,  0.30587E+05, 2009.0000, 2009.9973, -0.99134E-01,  0.61173E+00
Niwano,SMB,Zwally,8.2,  0.30587E+05,  0.30587E+05, 2010.0000, 2010.9973,  0.55810E+01,  0.61173E+00
Niwano,SMB,Zwally,8.2,  0.30587E+05,  0.30587E+05, 2011.0000, 2011.9973,  0.12309E+01,  0.61173E+00
Niwano,SMB,Zwally,8.2,  0.30587E+05,  0.30587E+05, 2012.0000, 2012.9973,  0.15378E+01,  0.61173E+00
Niwano,SMB,Zwally,8.2,  0.30587E+05,  0.30587E+05, 2013.0000, 2013.9973,  0.71631E+01,  0.61173E+00
Niwano,SMB,Zwally,8.2,  0.30587E+05,  0.30587E+05, 2014.0000, 2014.9973,  0.54845E+01,  0.61173E+00
Niwano,SMB,Zwally,8.2,  0.30587E+05,  0.30587E+05, 2015.0000, 2015.9973, -0.53584E+00,  0.61173E+00
Niwano,SMB,Zwally,8.2,  0.30587E+05,  0.30587E+05, 2016.0000, 2016.9973,  0.91773E+01,  0.61173E+00
Niwano,SMB,Zwally,8.2,  0.30587E+05,  0.30587E+05, 2017.0000, 2017.9973,  0.98818E+01,  0.61173E+00
Niwano,SMB,Zwally,8.2,  0.30587E+05,  0.30587E+05, 2018.0000, 2018.9973,  0.75049E+01,  0.61173E+00
Niwano,SMB,Zwally,8.2,  0.30587E+05,  0.30587E+05, 2019.0000, 2019.9973,  0.11690E+01,  0.61173E+00
Niwano,SMB,Zwally,8.2,  0.30587E+05,  0.30587E+05, 2020.0000, 2020.9973,  0.37922E+01,  0.61173E+00
Niwano,SMB,Zwally,8.2,  0.30587E+05,  0.30587E+05, 2021.0000, 2021.9973,  0.82260E+01,  0.61173E+00
Niwano,SMB,Zwally,GRIS,  0.16685E+07,  0.16685E+07, 1980.0000, 1980.9973,  0.39485E+03,  0.33369E+02
Niwano,SMB,Zwally,GRIS,  0.16685E+07,  0.16685E+07, 1981.0000, 1981.9973,  0.33537E+03,  0.33369E+02
Niwano,SMB,Zwally,GRIS,  0.16685E+07,  0.16685E+07, 1982.0000, 1982.9973,  0.38379E+03,  0.33369E+02
Niwano,SMB,Zwally,GRIS,  0.16685E+07,  0.16685E+07, 1983.0000, 1983.9973,  0.56739E+03,  0.33369E+02
Niwano,SMB,Zwally,GRIS,  0.16685E+07,  0.16685E+07, 1984.0000, 1984.9973,  0.54369E+03,  0.33369E+02
Niwano,SMB,Zwally,GRIS,  0.16685E+07,  0.16685E+07, 1985.0000, 1985.9973,  0.38746E+03,  0.33369E+02
Niwano,SMB,Zwally,GRIS,  0.16685E+07,  0.16685E+07, 1986.0000, 1986.9973,  0.54857E+03,  0.33369E+02
Niwano,SMB,Zwally,GRIS,  0.16685E+07,  0.16685E+07, 1987.0000, 1987.9973,  0.50426E+03,  0.33369E+02
Niwano,SMB,Zwally,GRIS,  0.16685E+07,  0.16685E+07, 1988.0000, 1988.9973,  0.42116E+03,  0.33369E+02
Niwano,SMB,Zwally,GRIS,  0.16685E+07,  0.16685E+07, 1989.0000, 1989.9973,  0.38421E+03,  0.33369E+02
Niwano,SMB,Zwally,GRIS,  0.16685E+07,  0.16685E+07, 1990.0000, 1990.9973,  0.42163E+03,  0.33369E+02
Niwano,SMB,Zwally,GRIS,  0.16685E+07,  0.16685E+07, 1991.0000, 1991.9973,  0.43737E+03,  0.33369E+02
Niwano,SMB,Zwally,GRIS,  0.16685E+07,  0.16685E+07, 1992.0000, 1992.9973,  0.53926E+03,  0.33369E+02
Niwano,SMB,Zwally,GRIS,  0.16685E+07,  0.16685E+07, 1993.0000, 1993.9973,  0.44258E+03,  0.33369E+02
Niwano,SMB,Zwally,GRIS,  0.16685E+07,  0.16685E+07, 1994.0000, 1994.9973,  0.35954E+03,  0.33369E+02
Niwano,SMB,Zwally,GRIS,  0.16685E+07,  0.16685E+07, 1995.0000, 1995.9973,  0.29247E+03,  0.33369E+02
Niwano,SMB,Zwally,GRIS,  0.16685E+07,  0.16685E+07, 1996.0000, 1996.9973,  0.64939E+03,  0.33369E+02
Niwano,SMB,Zwally,GRIS,  0.16685E+07,  0.16685E+07, 1997.0000, 1997.9973,  0.49737E+03,  0.33369E+02
Niwano,SMB,Zwally,GRIS,  0.16685E+07,  0.16685E+07, 1998.0000, 1998.9973,  0.30756E+03,  0.33369E+02
Niwano,SMB,Zwally,GRIS,  0.16685E+07,  0.16685E+07, 1999.0000, 1999.9973,  0.46228E+03,  0.33369E+02
Niwano,SMB,Zwally,GRIS,  0.16685E+07,  0.16685E+07, 2000.0000, 2000.9973,  0.43849E+03,  0.33369E+02
Niwano,SMB,Zwally,GRIS,  0.16685E+07,  0.16685E+07, 2001.0000, 2001.9973,  0.52713E+03,  0.33369E+02
Niwano,SMB,Zwally,GRIS,  0.16685E+07,  0.16685E+07, 2002.0000, 2002.9973,  0.45290E+03,  0.33369E+02
Niwano,SMB,Zwally,GRIS,  0.16685E+07,  0.16685E+07, 2003.0000, 2003.9973,  0.47459E+03,  0.33369E+02
Niwano,SMB,Zwally,GRIS,  0.16685E+07,  0.16685E+07, 2004.0000, 2004.9973,  0.41429E+03,  0.33369E+02
Niwano,SMB,Zwally,GRIS,  0.16685E+07,  0.16685E+07, 2005.0000, 2005.9973,  0.46000E+03,  0.33369E+02
Niwano,SMB,Zwally,GRIS,  0.16685E+07,  0.16685E+07, 2006.0000, 2006.9973,  0.31042E+03,  0.33369E+02
Niwano,SMB,Zwally,GRIS,  0.16685E+07,  0.16685E+07, 2007.0000, 2007.9973,  0.35422E+03,  0.33369E+02
Niwano,SMB,Zwally,GRIS,  0.16685E+07,  0.16685E+07, 2008.0000, 2008.9973,  0.49475E+03,  0.33369E+02
Niwano,SMB,Zwally,GRIS,  0.16685E+07,  0.16685E+07, 2009.0000, 2009.9973,  0.34534E+03,  0.33369E+02
Niwano,SMB,Zwally,GRIS,  0.16685E+07,  0.16685E+07, 2010.0000, 2010.9973,  0.27586E+03,  0.33369E+02
Niwano,SMB,Zwally,GRIS,  0.16685E+07,  0.16685E+07, 2011.0000, 2011.9973,  0.24516E+03,  0.33369E+02
Niwano,SMB,Zwally,GRIS,  0.16685E+07,  0.16685E+07, 2012.0000, 2012.9973,  0.19021E+03,  0.33369E+02
Niwano,SMB,Zwally,GRIS,  0.16685E+07,  0.16685E+07, 2013.0000, 2013.9973,  0.51569E+03,  0.33369E+02
Niwano,SMB,Zwally,GRIS,  0.16685E+07,  0.16685E+07, 2014.0000, 2014.9973,  0.45354E+03,  0.33369E+02
Niwano,SMB,Zwally,GRIS,  0.16685E+07,  0.16685E+07, 2015.0000, 2015.9973,  0.39754E+03,  0.33369E+02
Niwano,SMB,Zwally,GRIS,  0.16685E+07,  0.16685E+07, 2016.0000, 2016.9973,  0.41415E+03,  0.33369E+02
Niwano,SMB,Zwally,GRIS,  0.16685E+07,  0.16685E+07, 2017.0000, 2017.9973,  0.48631E+03,  0.33369E+02
Niwano,SMB,Zwally,GRIS,  0.16685E+07,  0.16685E+07, 2018.0000, 2018.9973,  0.50865E+03,  0.33369E+02
Niwano,SMB,Zwally,GRIS,  0.16685E+07,  0.16685E+07, 2019.0000, 2019.9973,  0.20838E+03,  0.33369E+02
Niwano,SMB,Zwally,GRIS,  0.16685E+07,  0.16685E+07, 2020.0000, 2020.9973,  0.46030E+03,  0.33369E+02
Niwano,SMB,Zwally,GRIS,  0.16685E+07,  0.16685E+07, 2021.0000, 2021.9973,  0.34851E+03,  0.33369E+02
