Participant Surname,Experiment Group (altimetry/gravimetry/mass budget),Drainage Region Set (Rignot/Zwally),Drainage Region ID,Drainage Region Area (km2),Drainage Region Area Observed (km2),Date (decimal years),Relative Mass Change (Gt),Relative Mass Change Uncertainty (Gt),Snowfall (Gt),Rainfall (Gt),Sublimation/Evaporation (Gt),Runoff (Gt), Melt (Gt)
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2005.83,11.2141,.3128,11.4335,.0000,.2183,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2005.92,15.4441,.3376,16.3473,.0000,.8964,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2006.00,5.0886,.2416,6.5898,.0182,1.5143,.0070,1.0003
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2006.08,4.8339,.2498,5.6138,.0251,.7981,.0007,1.2847
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2006.17,9.7177,.2944,10.0468,.0024,.3294,.0005,.0091
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2006.25,3.4436,.2354,3.4623,.0000,.0252,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2006.33,5.2186,.2659,5.0940,.0000,-.1300,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2006.42,11.6639,.3193,11.5068,.0000,-.1638,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2006.50,16.3603,.3498,16.3008,.0000,-.0697,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2006.58,21.1536,.3925,20.9830,.0000,-.1684,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2006.67,14.9352,.3380,14.9198,.0000,-.0219,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2006.75,11.9422,.3186,11.8961,.0000,-.0546,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2006.83,11.1993,.3093,11.2412,.0000,.0346,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2006.92,12.6308,.3176,13.2797,.0001,.6474,.0000,.0034
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2007.00,6.7308,.2733,7.6205,.0000,.8771,.0003,.0418
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2007.08,9.3310,.2851,10.8085,.0112,1.4773,.0002,.6283
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2007.17,6.8622,.2775,7.0673,.0003,.1993,.0000,.0018
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2007.25,11.3592,.3198,11.4190,.0000,.0539,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2007.33,19.6994,.3750,19.5598,.0029,-.1418,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2007.42,12.4859,.3154,12.2595,.0000,-.2279,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2007.50,24.5550,.4162,24.4751,.0000,-.1108,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2007.58,23.8413,.4071,23.7897,.0000,-.0603,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2007.67,10.3114,.3109,10.2373,.0000,-.0726,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2007.75,6.0594,.2710,5.9695,.0000,-.0881,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2007.83,7.7930,.2870,8.0639,.0000,.2687,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2007.92,11.4332,.3099,12.0481,.0000,.6061,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2008.00,10.7499,.3089,11.7997,.0002,1.0436,.0000,.0269
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2008.08,8.0825,.2778,9.2298,.0488,1.1708,.0101,.6516
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2008.17,6.6684,.2805,7.0635,.0000,.3924,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2008.25,13.4541,.3290,13.4477,.0000,-.0072,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2008.33,10.4804,.3078,10.3351,.0000,-.1566,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2008.42,14.7451,.3354,14.6856,.0000,-.0685,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2008.50,12.6251,.3170,12.6315,.0000,-.0222,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2008.58,16.2218,.3547,16.0962,.0000,-.1302,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2008.67,13.4090,.3324,13.3509,.0000,-.0659,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2008.75,8.6823,.2892,8.6143,.0000,-.0671,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2008.83,8.6210,.2898,8.8743,.0000,.2488,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2008.92,7.1154,.2713,7.7550,.0000,.6398,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2009.00,2.4646,.2104,3.5463,.0000,1.0829,.0000,.0193
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2009.08,5.5106,.2538,6.2331,.0008,.7214,.0016,.0936
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2009.17,7.4527,.2807,7.7929,.0226,.3652,.0033,.0423
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2009.25,12.2465,.3266,12.1812,.0006,-.0740,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2009.33,11.6748,.3112,11.7871,.0000,.0931,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2009.42,5.2855,.2688,5.2086,.0000,-.0894,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2009.50,7.3496,.2814,7.3971,.0000,.0415,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2009.58,17.5490,.3615,17.4039,.0000,-.1588,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2009.67,7.5718,.2929,7.4771,.0000,-.1025,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2009.75,8.6957,.2951,8.6051,.0000,-.0999,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2009.83,8.5825,.2948,8.6746,.0000,.0914,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2009.92,17.3783,.3580,18.1120,.0119,.7432,.0051,.0549
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2010.00,5.8367,.2597,6.7606,.0033,.9041,.0173,.4415
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2010.08,2.4783,.2143,3.3312,.0013,.8527,.0008,.3140
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2010.17,6.6343,.2735,6.8914,.0000,.2501,.0000,.0014
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2010.25,8.3780,.2875,8.2414,.0547,-.0891,.0000,.0350
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2010.33,8.3078,.2872,8.4476,.0000,.1363,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2010.42,6.3886,.2735,6.2853,.0000,-.0989,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2010.50,6.8110,.2779,6.7082,.0000,-.1107,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2010.58,9.8397,.3016,9.7309,.0000,-.1039,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2010.67,13.0904,.3250,12.9627,.0000,-.1308,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2010.75,7.3071,.2808,7.3423,.0000,.0291,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2010.83,3.0825,.2311,3.2139,.0000,.1339,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2010.92,5.9931,.2640,6.4340,.0000,.4360,.0000,.0001
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2011.00,1.4207,.1851,2.7577,.0001,1.3530,.0000,.3616
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2011.08,1.9045,.1872,2.7051,.0005,.8061,.0022,.2336
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2011.17,3.6566,.2342,3.9860,.0000,.3231,.0000,.0040
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2011.25,7.4232,.2768,7.7957,.0000,.3705,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2011.33,11.1254,.3132,11.1032,.0000,-.0299,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2011.42,10.5559,.3079,10.4414,.0000,-.1148,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2011.50,14.3791,.3350,14.3148,.0000,-.0659,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2011.58,24.3964,.4042,24.2593,.0001,-.1395,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2011.67,19.7461,.3735,19.5152,.0000,-.2246,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2011.75,9.0972,.2983,9.2230,.0000,.1270,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2011.83,11.0115,.3094,11.3028,.0000,.2812,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2011.92,6.7683,.2681,7.5038,.0004,.7312,.0000,.0143
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2012.00,10.8424,.3053,11.7727,.0473,.9667,.0163,.4644
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2012.08,10.6902,.3112,11.4495,.0000,.7696,.0000,.0177
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2012.17,9.1258,.2980,9.4674,.0550,.3898,.0005,.0466
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2012.25,13.0359,.3229,13.0918,.0000,.0572,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2012.33,12.4033,.3222,12.2461,.0000,-.1576,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2012.42,20.7414,.3831,20.6144,.0000,-.1338,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2012.50,8.6424,.2963,8.6500,.0000,-.0010,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2012.58,9.0545,.2925,8.9351,.0000,-.1166,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2012.67,8.6919,.2936,8.5504,.0000,-.1345,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2012.75,8.2202,.2927,8.1704,.0000,-.0596,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2012.83,15.1479,.3399,15.3801,.0000,.2280,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2012.92,8.4861,.2837,9.1103,.0001,.6190,.0000,.0131
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2013.00,10.1138,.2967,11.1846,.0702,1.1187,.0076,.9749
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2013.08,5.0637,.2465,6.2307,.0073,1.1659,.0061,1.0988
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2013.17,13.2303,.3257,13.5970,.0001,.3668,.0000,.0003
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2013.25,16.0977,.3438,15.9963,.0000,-.1018,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2013.33,3.7675,.2470,3.6951,.0000,-.0603,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2013.42,11.6606,.3142,11.7468,.0000,.0923,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2013.50,1.1297,.1761,1.2324,.0000,.0946,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2013.58,8.2118,.2866,8.1327,.0000,-.0751,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2013.67,13.3661,.3293,13.1991,.0000,-.1765,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2013.75,7.5807,.2862,7.4693,.0000,-.1063,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2013.83,11.0223,.3085,11.2369,.0000,.2092,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2013.92,6.4173,.2715,6.8518,.0000,.4240,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2014.00,9.6197,.2952,10.6801,.0076,1.0607,.0004,.4148
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2014.08,8.6987,.2836,9.8264,.0143,1.0882,.0278,.4170
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2014.17,7.2983,.2723,7.9096,.0022,.6090,.0000,.0013
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2014.25,12.0420,.3220,12.1932,.0000,.1416,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2014.33,11.2690,.3106,11.0576,.0000,-.2248,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2014.42,14.6842,.3346,14.6770,.0000,-.0250,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2014.50,11.2825,.3117,11.1322,.0000,-.1459,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2014.58,12.2809,.3169,12.1598,.0000,-.1176,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2014.67,27.8220,.4315,27.7757,.0000,-.0419,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2014.75,18.1255,.3578,18.2039,.0000,.0691,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2014.83,14.5548,.3442,14.7241,.0000,.1593,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2014.92,4.0841,.2203,4.9439,.0000,.8542,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2015.00,6.9376,.2721,7.9529,.0004,1.0068,.0000,.0450
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2015.08,5.6387,.2598,6.5095,.0112,.8706,.0106,.5474
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2015.17,11.2396,.3097,11.4961,.0001,.2690,.0000,.0020
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2015.25,13.1074,.3319,13.0753,.0000,-.0265,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2015.33,8.7480,.2947,8.6346,.0000,-.0988,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2015.42,18.6197,.3710,18.4603,.0000,-.1732,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2015.50,9.5373,.3021,9.5255,.0000,-.0131,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2015.58,9.6627,.3072,9.5591,.0000,-.1005,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2015.67,12.2329,.3214,12.2578,.0000,.0356,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2015.75,19.6008,.3817,19.5099,.0000,-.1120,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2015.83,10.7590,.3054,10.9030,.0000,.1517,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2015.92,10.0485,.2911,10.6654,.0000,.6113,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2016.00,8.2708,.2908,9.3637,.0223,1.1016,.0000,.3383
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2016.08,14.5224,.3255,15.3651,.2517,1.0422,.0386,1.2420
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2016.17,5.5483,.2687,5.8674,.0002,.3055,.0000,.0005
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2016.25,6.3027,.2700,6.2359,.0000,-.0695,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2016.33,14.6779,.3460,14.5046,.0000,-.1728,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2016.42,14.6176,.3345,14.5068,.0000,-.1172,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2016.50,15.1506,.3371,15.0629,.0000,-.0989,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2016.58,16.1171,.3544,15.9652,.0000,-.1503,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2016.67,19.2652,.3717,19.2291,.0000,-.0400,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2016.75,6.8355,.2739,6.8159,.0000,-.0176,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2016.83,17.7479,.3622,17.8140,.0000,.0625,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2016.92,2.4268,.2123,2.9734,.0001,.5464,.0000,.0034
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2017.00,8.4011,.2797,9.3995,.0062,.9981,.0012,1.0733
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2017.08,8.6760,.2959,9.6359,.0673,1.0119,.0036,1.3291
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2017.17,14.5625,.3414,14.8394,.0008,.2711,.0000,.0026
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2017.25,5.6640,.2503,5.6602,.0000,-.0036,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2017.33,17.1146,.3512,17.0719,.0000,-.0448,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2017.42,19.2756,.3756,19.2753,.0000,-.0170,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2017.50,19.9150,.3827,19.7628,.0000,-.1430,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2017.58,10.2044,.3092,10.1104,.0000,-.1076,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2017.67,13.0664,.3242,13.0415,.0000,-.0334,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2017.75,4.0951,.2638,4.0422,.0000,-.0477,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2017.83,16.8495,.3510,17.0249,.0000,.1682,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2017.92,8.2581,.2816,8.7289,.0000,.4649,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2018.00,1.2956,.1772,2.4083,.0000,1.1165,.0000,.0541
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2018.08,3.2652,.2265,4.2563,.0024,.9870,.0066,.1583
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2018.17,10.2843,.2972,10.6459,.0003,.3617,.0001,.0049
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2018.25,13.0505,.3287,13.1561,.0000,.1026,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2018.33,10.0163,.3056,9.9908,.0000,-.0237,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2018.42,11.0568,.3131,10.9289,.0000,-.1334,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2018.50,6.6491,.2739,6.7137,.0000,.0641,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2018.58,18.3076,.3696,18.1282,.0000,-.1925,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2018.67,3.7628,.2402,3.6440,.0000,-.1178,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2018.75,11.7809,.3160,11.8411,.0000,.0521,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2018.83,21.4174,.3791,21.6257,.0000,.2058,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2018.92,12.0842,.3126,12.7249,.0000,.6423,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2019.00,4.1253,.2417,4.8864,.0000,.7586,.0000,.0447
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2019.08,2.5432,.2123,3.4877,.0138,.9382,.0098,.3607
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2019.17,11.4589,.3049,12.0151,.0000,.5543,.0017,.0337
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2019.25,8.6910,.2884,8.6850,.0000,-.0027,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2019.33,11.1460,.3132,11.0795,.0000,-.0766,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2019.42,8.6250,.2890,8.8173,.0000,.1956,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2019.50,22.3523,.3964,22.2365,.0000,-.1323,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2019.58,17.7290,.3581,17.6011,.0000,-.1237,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2019.67,27.7864,.4346,27.7051,.0000,-.0770,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2019.75,22.7671,.4022,22.7429,.0000,-.0306,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2019.83,8.4215,.2895,8.6585,.0000,.2362,.0000,.0000
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2019.92,8.6321,.2929,9.2011,.0005,.5731,.0000,.0107
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2020.00,8.8503,.2866,9.8901,.0442,1.0700,.0183,1.1622
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2020.08,3.7449,.2404,4.4181,.0002,.6647,.0034,.0816
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2020.17,12.3905,.3176,12.6675,.0317,.2904,.0111,.1412
kittel_amory_agosta,Surface Mass Balance,Zwally,20,179552.03,169772.81,2020.25,10.7287,.3135,10.6545,.0000,-.0869,.0000,.0000
